Start Time,End Time,Plaza,Direction,E-ZPass Total Vehicle Count,Cash Total Vehicle Count
01/08/2013 05:00:00 AM,01/08/2013 06:00:00 AM,6,S,733,130
01/08/2013 06:00:00 AM,01/08/2013 07:00:00 AM,6,N,550,125
01/08/2013 06:00:00 AM,01/08/2013 07:00:00 AM,6,S,1872,281
01/08/2013 07:00:00 AM,01/08/2013 08:00:00 AM,6,N,950,232
01/08/2013 07:00:00 AM,01/08/2013 08:00:00 AM,6,S,2216,343
01/08/2013 08:00:00 AM,01/08/2013 09:00:00 AM,6,N,1202,288
01/08/2013 08:00:00 AM,01/08/2013 09:00:00 AM,6,S,1795,306
01/08/2013 09:00:00 AM,01/08/2013 10:00:00 AM,6,N,816,185
01/08/2013 09:00:00 AM,01/08/2013 10:00:00 AM,6,S,1595,349
01/08/2013 10:00:00 AM,01/08/2013 11:00:00 AM,6,N,745,194
01/08/2013 10:00:00 AM,01/08/2013 11:00:00 AM,6,S,880,223
01/08/2013 11:00:00 AM,01/08/2013 12:00:00 PM,6,N,764,197
01/08/2013 11:00:00 AM,01/08/2013 12:00:00 PM,6,S,776,218
01/08/2013 12:00:00 PM,01/08/2013 01:00:00 PM,6,N,756,209
01/08/2013 12:00:00 PM,01/08/2013 01:00:00 PM,6,S,732,191
01/08/2013 01:00:00 PM,01/08/2013 02:00:00 PM,6,N,829,202
01/08/2013 01:00:00 PM,01/08/2013 02:00:00 PM,6,S,765,236
01/08/2013 02:00:00 PM,01/08/2013 03:00:00 PM,6,N,975,234
01/08/2013 02:00:00 PM,01/08/2013 03:00:00 PM,6,S,781,233
01/08/2013 03:00:00 PM,01/08/2013 04:00:00 PM,6,N,1470,316
01/08/2013 03:00:00 PM,01/08/2013 04:00:00 PM,6,S,870,274
01/08/2013 04:00:00 PM,01/08/2013 05:00:00 PM,6,N,1459,320
01/08/2013 04:00:00 PM,01/08/2013 05:00:00 PM,6,S,912,289
01/08/2013 05:00:00 PM,01/08/2013 06:00:00 PM,6,N,1480,292
01/08/2013 05:00:00 PM,01/08/2013 06:00:00 PM,6,S,1034,300
01/08/2013 06:00:00 PM,01/08/2013 07:00:00 PM,6,N,1153,255
01/08/2013 06:00:00 PM,01/08/2013 07:00:00 PM,6,S,812,262
01/08/2013 07:00:00 PM,01/08/2013 08:00:00 PM,6,N,669,193
01/08/2013 07:00:00 PM,01/08/2013 08:00:00 PM,6,S,529,196
01/08/2013 08:00:00 PM,01/08/2013 09:00:00 PM,6,N,487,129
01/08/2013 08:00:00 PM,01/08/2013 09:00:00 PM,6,S,358,168
01/08/2013 09:00:00 PM,01/08/2013 10:00:00 PM,6,N,388,100
01/08/2013 09:00:00 PM,01/08/2013 10:00:00 PM,6,S,343,118
01/08/2013 10:00:00 PM,01/08/2013 11:00:00 PM,6,N,258,88
01/08/2013 10:00:00 PM,01/08/2013 11:00:00 PM,6,S,292,128
01/08/2013 11:00:00 PM,01/08/2013 12:00:00 AM,6,N,188,58
01/08/2013 11:00:00 PM,01/08/2013 12:00:00 AM,6,S,179,77
01/09/2013 12:00:00 AM,01/09/2013 01:00:00 AM,6,N,129,51
01/09/2013 12:00:00 AM,01/09/2013 01:00:00 AM,6,S,91,44
01/09/2013 01:00:00 AM,01/09/2013 02:00:00 AM,6,N,103,30
01/09/2013 01:00:00 AM,01/09/2013 02:00:00 AM,6,S,80,23
01/09/2013 02:00:00 AM,01/09/2013 03:00:00 AM,6,N,65,20
01/09/2013 02:00:00 AM,01/09/2013 03:00:00 AM,6,S,76,22
01/09/2013 03:00:00 AM,01/09/2013 04:00:00 AM,6,N,64,23
01/09/2013 03:00:00 AM,01/09/2013 04:00:00 AM,6,S,123,25
01/09/2013 04:00:00 AM,01/09/2013 05:00:00 AM,6,N,152,21
01/09/2013 04:00:00 AM,01/09/2013 05:00:00 AM,6,S,252,34
01/09/2013 05:00:00 AM,01/09/2013 06:00:00 AM,6,N,237,53
01/09/2013 05:00:00 AM,01/09/2013 06:00:00 AM,6,S,736,134
01/09/2013 06:00:00 AM,01/09/2013 07:00:00 AM,6,N,548,119
01/09/2013 06:00:00 AM,01/09/2013 07:00:00 AM,6,S,1943,265
01/09/2013 07:00:00 AM,01/09/2013 08:00:00 AM,6,N,953,214
01/09/2013 07:00:00 AM,01/09/2013 08:00:00 AM,6,S,2272,330
01/09/2013 08:00:00 AM,01/09/2013 09:00:00 AM,6,N,1249,252
01/09/2013 08:00:00 AM,01/09/2013 09:00:00 AM,6,S,1860,286
01/09/2013 09:00:00 AM,01/09/2013 10:00:00 AM,6,N,835,210
01/09/2013 09:00:00 AM,01/09/2013 10:00:00 AM,6,S,1260,230
01/09/2013 10:00:00 AM,01/09/2013 11:00:00 AM,6,N,762,191
01/09/2013 10:00:00 AM,01/09/2013 11:00:00 AM,6,S,970,226
01/09/2013 11:00:00 AM,01/09/2013 12:00:00 PM,6,N,734,209
01/09/2013 11:00:00 AM,01/09/2013 12:00:00 PM,6,S,868,229
01/09/2013 12:00:00 PM,01/09/2013 01:00:00 PM,6,N,795,193
01/09/2013 12:00:00 PM,01/09/2013 01:00:00 PM,6,S,775,215
01/09/2013 01:00:00 PM,01/09/2013 02:00:00 PM,6,N,854,202
01/09/2013 01:00:00 PM,01/09/2013 02:00:00 PM,6,S,761,232
01/09/2013 02:00:00 PM,01/09/2013 03:00:00 PM,6,N,1092,228
01/09/2013 02:00:00 PM,01/09/2013 03:00:00 PM,6,S,826,267
01/09/2013 03:00:00 PM,01/09/2013 04:00:00 PM,6,N,1489,309
01/09/2013 03:00:00 PM,01/09/2013 04:00:00 PM,6,S,886,278
01/09/2013 04:00:00 PM,01/09/2013 05:00:00 PM,6,N,1478,328
01/09/2013 04:00:00 PM,01/09/2013 05:00:00 PM,6,S,896,312
01/09/2013 05:00:00 PM,01/09/2013 06:00:00 PM,6,N,1501,327
01/09/2013 05:00:00 PM,01/09/2013 06:00:00 PM,6,S,988,338
01/09/2013 06:00:00 PM,01/09/2013 07:00:00 PM,6,N,979,235
01/09/2013 06:00:00 PM,01/09/2013 07:00:00 PM,6,S,884,278
01/09/2013 07:00:00 PM,01/09/2013 08:00:00 PM,6,N,692,154
01/09/2013 07:00:00 PM,01/09/2013 08:00:00 PM,6,S,575,199
01/09/2013 08:00:00 PM,01/09/2013 09:00:00 PM,6,N,511,146
01/09/2013 08:00:00 PM,01/09/2013 09:00:00 PM,6,S,400,153
01/09/2013 09:00:00 PM,01/09/2013 10:00:00 PM,6,N,399,115
01/09/2013 09:00:00 PM,01/09/2013 10:00:00 PM,6,S,355,144
01/09/2013 10:00:00 PM,01/09/2013 11:00:00 PM,6,N,291,105
01/09/2013 10:00:00 PM,01/09/2013 11:00:00 PM,6,S,275,116
01/09/2013 11:00:00 PM,01/09/2013 12:00:00 AM,6,N,219,57
01/09/2013 11:00:00 PM,01/09/2013 12:00:00 AM,6,S,162,80
01/10/2013 12:00:00 AM,01/10/2013 01:00:00 AM,6,N,151,42
01/10/2013 12:00:00 AM,01/10/2013 01:00:00 AM,6,S,98,32
01/10/2013 01:00:00 AM,01/10/2013 02:00:00 AM,6,N,82,35
01/10/2013 01:00:00 AM,01/10/2013 02:00:00 AM,6,S,71,29
01/10/2013 02:00:00 AM,01/10/2013 03:00:00 AM,6,N,79,23
01/10/2013 02:00:00 AM,01/10/2013 03:00:00 AM,6,S,85,28
01/10/2013 03:00:00 AM,01/10/2013 04:00:00 AM,6,N,84,17
01/10/2013 03:00:00 AM,01/10/2013 04:00:00 AM,6,S,98,28
01/10/2013 04:00:00 AM,01/10/2013 05:00:00 AM,6,N,149,28
01/10/2013 04:00:00 AM,01/10/2013 05:00:00 AM,6,S,267,44
01/10/2013 05:00:00 AM,01/10/2013 06:00:00 AM,6,N,271,54
01/10/2013 05:00:00 AM,01/10/2013 06:00:00 AM,6,S,746,153
01/10/2013 06:00:00 AM,01/10/2013 07:00:00 AM,6,N,563,120
01/10/2013 06:00:00 AM,01/10/2013 07:00:00 AM,6,S,1910,279
01/10/2013 07:00:00 AM,01/10/2013 08:00:00 AM,6,N,957,224
01/10/2013 07:00:00 AM,01/10/2013 08:00:00 AM,6,S,2219,349
01/10/2013 08:00:00 AM,01/10/2013 09:00:00 AM,6,N,1181,291
01/10/2013 08:00:00 AM,01/10/2013 09:00:00 AM,6,S,1824,274
01/10/2013 09:00:00 AM,01/10/2013 10:00:00 AM,6,N,847,200
01/10/2013 09:00:00 AM,01/10/2013 10:00:00 AM,6,S,1403,293
01/10/2013 10:00:00 AM,01/10/2013 11:00:00 AM,6,N,810,223
01/10/2013 10:00:00 AM,01/10/2013 11:00:00 AM,6,S,991,242
01/10/2013 11:00:00 AM,01/10/2013 12:00:00 PM,6,N,764,212
01/10/2013 11:00:00 AM,01/10/2013 12:00:00 PM,6,S,822,234
01/10/2013 12:00:00 PM,01/10/2013 01:00:00 PM,6,N,798,208
01/10/2013 12:00:00 PM,01/10/2013 01:00:00 PM,6,S,775,225
01/10/2013 01:00:00 PM,01/10/2013 02:00:00 PM,6,N,866,206
01/10/2013 01:00:00 PM,01/10/2013 02:00:00 PM,6,S,780,245
01/10/2013 02:00:00 PM,01/10/2013 03:00:00 PM,6,N,1029,245
01/10/2013 02:00:00 PM,01/10/2013 03:00:00 PM,6,S,819,246
01/10/2013 03:00:00 PM,01/10/2013 04:00:00 PM,6,N,1537,275
01/10/2013 03:00:00 PM,01/10/2013 04:00:00 PM,6,S,915,279
01/10/2013 04:00:00 PM,01/10/2013 05:00:00 PM,6,N,1591,333
01/10/2013 04:00:00 PM,01/10/2013 05:00:00 PM,6,S,944,318
01/10/2013 05:00:00 PM,01/10/2013 06:00:00 PM,6,N,1403,287
01/10/2013 05:00:00 PM,01/10/2013 06:00:00 PM,6,S,1004,308
01/10/2013 06:00:00 PM,01/10/2013 07:00:00 PM,6,N,976,197
01/10/2013 06:00:00 PM,01/10/2013 07:00:00 PM,6,S,968,265
01/10/2013 07:00:00 PM,01/10/2013 08:00:00 PM,6,N,801,220
01/10/2013 07:00:00 PM,01/10/2013 08:00:00 PM,6,S,542,204
01/10/2013 08:00:00 PM,01/10/2013 09:00:00 PM,6,N,559,149
01/10/2013 08:00:00 PM,01/10/2013 09:00:00 PM,6,S,405,190
01/10/2013 09:00:00 PM,01/10/2013 10:00:00 PM,6,N,443,128
01/10/2013 09:00:00 PM,01/10/2013 10:00:00 PM,6,S,377,140
01/10/2013 10:00:00 PM,01/10/2013 11:00:00 PM,6,N,331,116
01/10/2013 10:00:00 PM,01/10/2013 11:00:00 PM,6,S,298,130
01/10/2013 11:00:00 PM,01/10/2013 12:00:00 AM,6,N,245,71
01/10/2013 11:00:00 PM,01/10/2013 12:00:00 AM,6,S,172,90
01/11/2013 12:00:00 AM,01/11/2013 01:00:00 AM,6,N,154,66
01/11/2013 12:00:00 AM,01/11/2013 01:00:00 AM,6,S,128,46
01/11/2013 01:00:00 AM,01/11/2013 02:00:00 AM,6,N,105,30
01/11/2013 01:00:00 AM,01/11/2013 02:00:00 AM,6,S,74,31
01/11/2013 02:00:00 AM,01/11/2013 03:00:00 AM,6,N,93,30
01/11/2013 02:00:00 AM,01/11/2013 03:00:00 AM,6,S,91,25
01/11/2013 03:00:00 AM,01/11/2013 04:00:00 AM,6,N,89,30
01/11/2013 03:00:00 AM,01/11/2013 04:00:00 AM,6,S,106,27
01/11/2013 04:00:00 AM,01/11/2013 05:00:00 AM,6,N,159,33
01/11/2013 04:00:00 AM,01/11/2013 05:00:00 AM,6,S,235,48
01/11/2013 05:00:00 AM,01/11/2013 06:00:00 AM,6,N,236,55
01/11/2013 05:00:00 AM,01/11/2013 06:00:00 AM,6,S,690,125
01/11/2013 06:00:00 AM,01/11/2013 07:00:00 AM,6,N,543,136
01/11/2013 06:00:00 AM,01/11/2013 07:00:00 AM,6,S,1792,271
01/11/2013 07:00:00 AM,01/11/2013 08:00:00 AM,6,N,948,211
01/11/2013 07:00:00 AM,01/11/2013 08:00:00 AM,6,S,2112,362
01/11/2013 08:00:00 AM,01/11/2013 09:00:00 AM,6,N,1178,289
01/11/2013 08:00:00 AM,01/11/2013 09:00:00 AM,6,S,1513,279
01/11/2013 09:00:00 AM,01/11/2013 10:00:00 AM,6,N,844,193
01/11/2013 09:00:00 AM,01/11/2013 10:00:00 AM,6,S,1193,252
01/11/2013 10:00:00 AM,01/11/2013 11:00:00 AM,6,N,800,206
01/11/2013 10:00:00 AM,01/11/2013 11:00:00 AM,6,S,876,204
01/11/2013 11:00:00 AM,01/11/2013 12:00:00 PM,6,N,821,217
01/11/2013 11:00:00 AM,01/11/2013 12:00:00 PM,6,S,796,213
01/11/2013 12:00:00 PM,01/11/2013 01:00:00 PM,6,N,901,217
01/11/2013 12:00:00 PM,01/11/2013 01:00:00 PM,6,S,729,238
01/11/2013 01:00:00 PM,01/11/2013 02:00:00 PM,6,N,992,240
01/11/2013 01:00:00 PM,01/11/2013 02:00:00 PM,6,S,749,271
01/11/2013 02:00:00 PM,01/11/2013 03:00:00 PM,6,N,1235,285
01/11/2013 02:00:00 PM,01/11/2013 03:00:00 PM,6,S,925,283
01/11/2013 03:00:00 PM,01/11/2013 04:00:00 PM,6,N,1592,355
01/11/2013 03:00:00 PM,01/11/2013 04:00:00 PM,6,S,943,290
01/11/2013 04:00:00 PM,01/11/2013 05:00:00 PM,6,N,1517,365
01/11/2013 04:00:00 PM,01/11/2013 05:00:00 PM,6,S,969,335
01/11/2013 05:00:00 PM,01/11/2013 06:00:00 PM,6,N,1439,325
01/11/2013 05:00:00 PM,01/11/2013 06:00:00 PM,6,S,1107,393
01/11/2013 06:00:00 PM,01/11/2013 07:00:00 PM,6,N,1150,272
01/11/2013 06:00:00 PM,01/11/2013 07:00:00 PM,6,S,861,301
01/11/2013 07:00:00 PM,01/11/2013 08:00:00 PM,6,N,866,222
01/11/2013 07:00:00 PM,01/11/2013 08:00:00 PM,6,S,608,292
01/11/2013 08:00:00 PM,01/11/2013 09:00:00 PM,6,N,700,189
01/11/2013 08:00:00 PM,01/11/2013 09:00:00 PM,6,S,481,211
01/11/2013 09:00:00 PM,01/11/2013 10:00:00 PM,6,N,540,166
01/11/2013 09:00:00 PM,01/11/2013 10:00:00 PM,6,S,438,205
01/11/2013 10:00:00 PM,01/11/2013 11:00:00 PM,6,N,362,133
01/11/2013 10:00:00 PM,01/11/2013 11:00:00 PM,6,S,326,176
01/11/2013 11:00:00 PM,01/11/2013 12:00:00 AM,6,N,350,113
01/11/2013 11:00:00 PM,01/11/2013 12:00:00 AM,6,S,225,120
01/12/2013 12:00:00 AM,01/12/2013 01:00:00 AM,6,N,246,84
01/12/2013 12:00:00 AM,01/12/2013 01:00:00 AM,6,S,162,86
01/12/2013 01:00:00 AM,01/12/2013 02:00:00 AM,6,N,143,65
01/12/2013 01:00:00 AM,01/12/2013 02:00:00 AM,6,S,98,57
01/12/2013 02:00:00 AM,01/12/2013 03:00:00 AM,6,N,101,49
01/12/2013 02:00:00 AM,01/12/2013 03:00:00 AM,6,S,58,42
01/12/2013 03:00:00 AM,01/12/2013 04:00:00 AM,6,N,92,36
01/12/2013 03:00:00 AM,01/12/2013 04:00:00 AM,6,S,76,30
01/12/2013 04:00:00 AM,01/12/2013 05:00:00 AM,6,N,113,53
01/12/2013 04:00:00 AM,01/12/2013 05:00:00 AM,6,S,112,43
01/12/2013 05:00:00 AM,01/12/2013 06:00:00 AM,6,N,146,52
01/12/2013 05:00:00 AM,01/12/2013 06:00:00 AM,6,S,224,68
01/12/2013 06:00:00 AM,01/12/2013 07:00:00 AM,6,N,294,92
01/12/2013 06:00:00 AM,01/12/2013 07:00:00 AM,6,S,457,125
01/12/2013 07:00:00 AM,01/12/2013 08:00:00 AM,6,N,507,169
01/12/2013 07:00:00 AM,01/12/2013 08:00:00 AM,6,S,547,177
01/12/2013 08:00:00 AM,01/12/2013 09:00:00 AM,6,N,680,227
01/12/2013 08:00:00 AM,01/12/2013 09:00:00 AM,6,S,570,188
01/12/2013 09:00:00 AM,01/12/2013 10:00:00 AM,6,N,779,195
01/12/2013 09:00:00 AM,01/12/2013 10:00:00 AM,6,S,660,220
01/12/2013 10:00:00 AM,01/12/2013 11:00:00 AM,6,N,776,250
01/12/2013 10:00:00 AM,01/12/2013 11:00:00 AM,6,S,689,297
01/12/2013 11:00:00 AM,01/12/2013 12:00:00 PM,6,N,920,276
01/12/2013 11:00:00 AM,01/12/2013 12:00:00 PM,6,S,814,282
01/12/2013 12:00:00 PM,01/12/2013 01:00:00 PM,6,N,915,296
01/12/2013 12:00:00 PM,01/12/2013 01:00:00 PM,6,S,824,334
01/12/2013 01:00:00 PM,01/12/2013 02:00:00 PM,6,N,851,338
01/12/2013 01:00:00 PM,01/12/2013 02:00:00 PM,6,S,884,374
01/12/2013 02:00:00 PM,01/12/2013 03:00:00 PM,6,N,987,337
01/12/2013 02:00:00 PM,01/12/2013 03:00:00 PM,6,S,910,335
01/12/2013 03:00:00 PM,01/12/2013 04:00:00 PM,6,N,1023,359
01/12/2013 03:00:00 PM,01/12/2013 04:00:00 PM,6,S,908,369
01/12/2013 04:00:00 PM,01/12/2013 05:00:00 PM,6,N,848,327
01/12/2013 04:00:00 PM,01/12/2013 05:00:00 PM,6,S,1011,377
01/12/2013 05:00:00 PM,01/12/2013 06:00:00 PM,6,N,891,282
01/12/2013 05:00:00 PM,01/12/2013 06:00:00 PM,6,S,942,421
01/12/2013 06:00:00 PM,01/12/2013 07:00:00 PM,6,N,721,277
01/12/2013 06:00:00 PM,01/12/2013 07:00:00 PM,6,S,954,389
01/12/2013 07:00:00 PM,01/12/2013 08:00:00 PM,6,N,567,231
01/12/2013 07:00:00 PM,01/12/2013 08:00:00 PM,6,S,752,345
01/12/2013 08:00:00 PM,01/12/2013 09:00:00 PM,6,N,478,203
01/12/2013 08:00:00 PM,01/12/2013 09:00:00 PM,6,S,549,267
01/12/2013 09:00:00 PM,01/12/2013 10:00:00 PM,6,N,435,199
01/12/2013 09:00:00 PM,01/12/2013 10:00:00 PM,6,S,576,242
01/12/2013 10:00:00 PM,01/12/2013 11:00:00 PM,6,N,362,161
01/12/2013 10:00:00 PM,01/12/2013 11:00:00 PM,6,S,465,227
01/12/2013 11:00:00 PM,01/12/2013 12:00:00 AM,6,N,354,109
01/12/2013 11:00:00 PM,01/12/2013 12:00:00 AM,6,S,392,172
01/13/2013 12:00:00 AM,01/13/2013 01:00:00 AM,6,N,298,108
01/13/2013 12:00:00 AM,01/13/2013 01:00:00 AM,6,S,237,138
01/13/2013 01:00:00 AM,01/13/2013 02:00:00 AM,6,N,147,93
01/13/2013 01:00:00 AM,01/13/2013 02:00:00 AM,6,S,112,75
01/13/2013 02:00:00 AM,01/13/2013 03:00:00 AM,6,N,104,67
01/13/2013 02:00:00 AM,01/13/2013 03:00:00 AM,6,S,60,52
01/13/2013 03:00:00 AM,01/13/2013 04:00:00 AM,6,N,99,55
01/13/2013 03:00:00 AM,01/13/2013 04:00:00 AM,6,S,60,40
01/13/2013 04:00:00 AM,01/13/2013 05:00:00 AM,6,N,88,66
01/13/2013 04:00:00 AM,01/13/2013 05:00:00 AM,6,S,71,50
01/13/2013 05:00:00 AM,01/13/2013 06:00:00 AM,6,N,100,55
01/13/2013 05:00:00 AM,01/13/2013 06:00:00 AM,6,S,108,53
01/13/2013 06:00:00 AM,01/13/2013 07:00:00 AM,6,N,140,69
01/13/2013 06:00:00 AM,01/13/2013 07:00:00 AM,6,S,291,66
01/13/2013 07:00:00 AM,01/13/2013 08:00:00 AM,6,N,231,102
01/13/2013 07:00:00 AM,01/13/2013 08:00:00 AM,6,S,293,102
01/13/2013 08:00:00 AM,01/13/2013 09:00:00 AM,6,N,379,126
01/13/2013 08:00:00 AM,01/13/2013 09:00:00 AM,6,S,364,108
01/13/2013 09:00:00 AM,01/13/2013 10:00:00 AM,6,N,475,143
01/13/2013 09:00:00 AM,01/13/2013 10:00:00 AM,6,S,482,174
01/13/2013 10:00:00 AM,01/13/2013 11:00:00 AM,6,N,639,233
01/13/2013 10:00:00 AM,01/13/2013 11:00:00 AM,6,S,564,225
01/13/2013 11:00:00 AM,01/13/2013 12:00:00 PM,6,N,716,242
01/13/2013 11:00:00 AM,01/13/2013 12:00:00 PM,6,S,762,227
01/13/2013 12:00:00 PM,01/13/2013 01:00:00 PM,6,N,780,245
01/13/2013 12:00:00 PM,01/13/2013 01:00:00 PM,6,S,854,269
01/13/2013 01:00:00 PM,01/13/2013 02:00:00 PM,6,N,794,263
01/13/2013 01:00:00 PM,01/13/2013 02:00:00 PM,6,S,1010,293
01/13/2013 02:00:00 PM,01/13/2013 03:00:00 PM,6,N,810,274
01/13/2013 02:00:00 PM,01/13/2013 03:00:00 PM,6,S,1059,314
01/13/2013 03:00:00 PM,01/13/2013 04:00:00 PM,6,N,807,281
01/13/2013 03:00:00 PM,01/13/2013 04:00:00 PM,6,S,1026,385
01/13/2013 04:00:00 PM,01/13/2013 05:00:00 PM,6,N,758,289
01/13/2013 04:00:00 PM,01/13/2013 05:00:00 PM,6,S,1114,388
01/13/2013 05:00:00 PM,01/13/2013 06:00:00 PM,6,N,740,276
01/13/2013 05:00:00 PM,01/13/2013 06:00:00 PM,6,S,1024,359
01/13/2013 06:00:00 PM,01/13/2013 07:00:00 PM,6,N,606,244
01/13/2013 06:00:00 PM,01/13/2013 07:00:00 PM,6,S,927,319
01/13/2013 07:00:00 PM,01/13/2013 08:00:00 PM,6,N,468,183
01/13/2013 07:00:00 PM,01/13/2013 08:00:00 PM,6,S,832,350
01/13/2013 08:00:00 PM,01/13/2013 09:00:00 PM,6,N,370,163
01/13/2013 08:00:00 PM,01/13/2013 09:00:00 PM,6,S,610,258
01/13/2013 09:00:00 PM,01/13/2013 10:00:00 PM,6,N,351,130
01/13/2013 09:00:00 PM,01/13/2013 10:00:00 PM,6,S,460,232
01/13/2013 10:00:00 PM,01/13/2013 11:00:00 PM,6,N,222,111
01/13/2013 10:00:00 PM,01/13/2013 11:00:00 PM,6,S,298,143
01/13/2013 11:00:00 PM,01/13/2013 12:00:00 AM,6,N,166,65
01/13/2013 11:00:00 PM,01/13/2013 12:00:00 AM,6,S,194,102
01/14/2013 12:00:00 AM,01/14/2013 01:00:00 AM,6,N,116,64
01/14/2013 12:00:00 AM,01/14/2013 01:00:00 AM,6,S,110,67
01/14/2013 01:00:00 AM,01/14/2013 02:00:00 AM,6,N,73,36
01/14/2013 01:00:00 AM,01/14/2013 02:00:00 AM,6,S,60,34
01/14/2013 02:00:00 AM,01/14/2013 03:00:00 AM,6,N,59,26
01/14/2013 02:00:00 AM,01/14/2013 03:00:00 AM,6,S,67,24
01/14/2013 03:00:00 AM,01/14/2013 04:00:00 AM,6,N,87,24
01/14/2013 03:00:00 AM,01/14/2013 04:00:00 AM,6,S,102,21
01/14/2013 04:00:00 AM,01/14/2013 05:00:00 AM,6,N,141,45
01/14/2013 04:00:00 AM,01/14/2013 05:00:00 AM,6,S,247,62
01/14/2013 05:00:00 AM,01/14/2013 06:00:00 AM,6,N,215,67
01/14/2013 05:00:00 AM,01/14/2013 06:00:00 AM,6,S,756,165
01/14/2013 06:00:00 AM,01/14/2013 07:00:00 AM,6,N,503,142
01/14/2013 06:00:00 AM,01/14/2013 07:00:00 AM,6,S,1821,296
01/14/2013 07:00:00 AM,01/14/2013 08:00:00 AM,6,N,870,218
01/14/2013 07:00:00 AM,01/14/2013 08:00:00 AM,6,S,2189,361
01/14/2013 08:00:00 AM,01/14/2013 09:00:00 AM,6,N,1151,264
01/14/2013 08:00:00 AM,01/14/2013 09:00:00 AM,6,S,1703,300
01/14/2013 09:00:00 AM,01/14/2013 10:00:00 AM,6,N,845,203
01/14/2013 09:00:00 AM,01/14/2013 10:00:00 AM,6,S,1212,261
01/14/2013 10:00:00 AM,01/14/2013 11:00:00 AM,6,N,759,223
01/14/2013 10:00:00 AM,01/14/2013 11:00:00 AM,6,S,924,216
01/14/2013 11:00:00 AM,01/14/2013 12:00:00 PM,6,N,718,195
01/14/2013 11:00:00 AM,01/14/2013 12:00:00 PM,6,S,752,235
01/14/2013 12:00:00 PM,01/14/2013 01:00:00 PM,6,N,763,202
01/14/2013 12:00:00 PM,01/14/2013 01:00:00 PM,6,S,756,206
01/14/2013 01:00:00 PM,01/14/2013 02:00:00 PM,6,N,806,261
01/14/2013 01:00:00 PM,01/14/2013 02:00:00 PM,6,S,782,226
01/14/2013 02:00:00 PM,01/14/2013 03:00:00 PM,6,N,963,262
01/14/2013 02:00:00 PM,01/14/2013 03:00:00 PM,6,S,841,250
01/14/2013 03:00:00 PM,01/14/2013 04:00:00 PM,6,N,1419,313
01/14/2013 03:00:00 PM,01/14/2013 04:00:00 PM,6,S,815,282
01/14/2013 04:00:00 PM,01/14/2013 05:00:00 PM,6,N,1318,285
01/14/2013 04:00:00 PM,01/14/2013 05:00:00 PM,6,S,875,292
01/14/2013 05:00:00 PM,01/14/2013 06:00:00 PM,6,N,1222,272
01/14/2013 05:00:00 PM,01/14/2013 06:00:00 PM,6,S,869,294
01/14/2013 06:00:00 PM,01/14/2013 07:00:00 PM,6,N,943,217
01/14/2013 06:00:00 PM,01/14/2013 07:00:00 PM,6,S,911,291
01/14/2013 07:00:00 PM,01/14/2013 08:00:00 PM,6,N,619,169
01/14/2013 07:00:00 PM,01/14/2013 08:00:00 PM,6,S,515,197
01/14/2013 08:00:00 PM,01/14/2013 09:00:00 PM,6,N,484,130
01/14/2013 08:00:00 PM,01/14/2013 09:00:00 PM,6,S,391,142
01/14/2013 09:00:00 PM,01/14/2013 10:00:00 PM,6,N,360,119
01/14/2013 09:00:00 PM,01/14/2013 10:00:00 PM,6,S,302,138
01/14/2013 10:00:00 PM,01/14/2013 11:00:00 PM,6,N,252,99
01/14/2013 10:00:00 PM,01/14/2013 11:00:00 PM,6,S,224,106
01/14/2013 11:00:00 PM,01/14/2013 12:00:00 AM,6,N,210,55
01/14/2013 11:00:00 PM,01/14/2013 12:00:00 AM,6,S,137,65
01/15/2013 12:00:00 AM,01/15/2013 01:00:00 AM,6,N,109,38
01/15/2013 12:00:00 AM,01/15/2013 01:00:00 AM,6,S,113,46
01/15/2013 01:00:00 AM,01/15/2013 02:00:00 AM,6,N,83,32
01/15/2013 01:00:00 AM,01/15/2013 02:00:00 AM,6,S,66,31
01/15/2013 02:00:00 AM,01/15/2013 03:00:00 AM,6,N,75,20
01/15/2013 02:00:00 AM,01/15/2013 03:00:00 AM,6,S,81,28
01/15/2013 03:00:00 AM,01/15/2013 04:00:00 AM,6,N,83,19
01/15/2013 03:00:00 AM,01/15/2013 04:00:00 AM,6,S,99,19
01/15/2013 04:00:00 AM,01/15/2013 05:00:00 AM,6,N,142,28
01/15/2013 04:00:00 AM,01/15/2013 05:00:00 AM,6,S,243,35
01/15/2013 05:00:00 AM,01/15/2013 06:00:00 AM,6,N,227,52
01/15/2013 05:00:00 AM,01/15/2013 06:00:00 AM,6,S,754,141
01/15/2013 06:00:00 AM,01/15/2013 07:00:00 AM,6,N,545,122
01/15/2013 06:00:00 AM,01/15/2013 07:00:00 AM,6,S,1862,277
01/15/2013 07:00:00 AM,01/15/2013 08:00:00 AM,6,N,928,212
01/15/2013 07:00:00 AM,01/15/2013 08:00:00 AM,6,S,2219,345
01/15/2013 08:00:00 AM,01/15/2013 09:00:00 AM,6,N,1227,257
01/15/2013 08:00:00 AM,01/15/2013 09:00:00 AM,6,S,1672,271
01/15/2013 09:00:00 AM,01/15/2013 10:00:00 AM,6,N,860,186
01/15/2013 09:00:00 AM,01/15/2013 10:00:00 AM,6,S,1219,246
01/15/2013 10:00:00 AM,01/15/2013 11:00:00 AM,6,N,702,164
01/15/2013 10:00:00 AM,01/15/2013 11:00:00 AM,6,S,920,225
